20	12	8	204
94	302	24	443
19	288	1	607
41	272	60	354
0	0	0	1
0	13	0	17
0	0	0	4
0	0	0	2
785	818	404	1231
1	13	2	47
0	3	0	4
1	0	0	16
0	0	0	4
1	3	1	38
0	0	2	124
0	0	0	8
10	7	1	42
156	195	40	376
0	2	0	10
3	19	1	127
0	0	0	46
266	530	50	690
5	20	2	24
8	12	0	52
274	146	105	593
2	4	1	7
1	0	0	28
1282	174	98	2722
130	38	0	310
0	4	0	23
0	5	0	35
641	1097	177	2354
1	1	0	24
5	26	0	66
2	6	0	9
2	0	0	8
7	60	3	115
156	643	86	1448
6	7	0	20
0	2	0	3
109	1138	213	2606
0	0	0	2
1	13	0	92
0	6	0	12
0	86	0	129
0	0	0	1
0	16	0	23
141	622	44	2321
15	9	12	84
1	8	1	174
4	17	0	51
0	4	0	21
0	0	0	1
240	1297	167	3200
33	217	12	657
97	195	27	638
0	3	0	78
97	279	28	487
52	246	24	1178
38	109	9	238
0	0	0	1
3	6	0	21
2	47	5	83
5	149	4	617
7	66	1	202
1	0	17	45
0	0	0	3
1	7	3	13
206	164	12	820
0	2	0	3
0	5	0	10
174	636	44	1156
0	14	0	42
1253	1295	90	3199
0	0	0	4
22	90	4	575
5	38	0	121
0	3	0	38
1	1	0	6
436	1443	156	3156
2	0	0	2
0	0	0	7
1	10	0	37
21	46	6	56
41	397	33	473
0	0	1	3
34	0	2	116
7	98	1	128
143	961	411	1518
0	0	0	10
297	439	81	1454
16	403	15	1288
16	0	1	34
41	581	0	636
4	11	3	82
0	18	0	22
0	1	0	7
386	1269	744	2587
0	8	0	68
357	2	1	415
258	547	108	1302
0	3	0	27
5	142	1	208
20	46	14	60
0	0	0	1
138	90	11	276
8	3	0	32
0	0	0	24
9	0	0	22
1	480	7	1137
1	0	0	4
1	0	0	7
0	0	0	2
0	4	0	25
34	95	12	320
3	5	1	14
2	1	0	4
1	21	0	29
375	2584	230	3183
0	0	0	9
0	0	0	1
0	3	0	30
384	1731	149	2295
0	2	0	29
11	93	15	252
0	0	0	2
0	0	0	6
111	8	1	169
2	144	1	408
2	4	2	30
236	1741	371	3200
15	6	8	63
0	2	0	10
0	0	0	19
187	405	66	768
18	12	6	26
60	286	66	625
0	0	0	26
2	478	10	1435
0	3	0	6
191	237	256	555
0	5	0	5
4	2	0	94
1	2	0	7
0	4	0	6
2	6	0	9
1	13	1	43
267	248	97	459
0	0	0	3
21	4	0	46
5	6	7	47
0	2	0	47
7	14	2	20
144	12	1	376
57	116	27	604
0	0	0	3
44	89	6	494
1	9	0	10
0	2	0	8
3	6	0	47
0	1	0	2
0	4	0	19
0	7	0	103
0	15	0	59
20	54	2	77
62	5	0	191
0	8	0	218
0	11	0	57
0	3	0	17
0	0	0	8
0	4	0	35
1	1	0	3
2	55	4	177
17	214	1	540
40	30	0	178
1	13	2	95
3071	0	0	3200
0	48	0	168
3	15	0	34
239	7	0	256
0	104	25	146
0	5	1	24
11	5	1	14
0	0	0	12
325	1820	58	2630
108	122	1	234
2	212	16	414
0	3	0	4
14	6	0	26
429	1588	573	3184
396	129	44	601
0	0	0	22
15	123	6	166
0	0	0	6
5	2	6	40
481	78	28	668
90	54	8	267
19	32	2	81
13	33	0	300
0	0	0	8
0	0	0	1
5	0	0	5
74	39	7	192
54	1	26	104
17	18	4	109
16	144	9	850
101	160	12	519
0	0	0	5
14	140	43	685
0	0	0	2
8	20	7	72
0	0	0	22
56	608	101	1162
0	2	0	17
0	0	0	1
1	21	0	37
3	61	2	232
0	0	0	2
0	1	0	6
306	1843	386	2967
243	343	69	653
207	192	37	527
0	1	0	10
0	0	0	3
4	1	0	9
108	3	2	111
238	0	0	250
228	2513	173	3200
105	186	1	448
34	9	0	51
0	2	0	6
9	5	5	20
30	21	2	51
395	273	3	1775
72	277	84	575
50	501	146	1236
1	7	0	7
16	77	6	505
8	86	5	160
2	0	0	5
0	14	0	60
1	0	0	2
12	61	22	258
33	1350	134	3200
13	159	0	314
142	1842	291	2366
0	0	0	1
0	0	0	8
2	0	0	72
58	473	2	2400
2	3	0	33
3	1	1	13
6	4	0	42
0	0	0	3
3	1	0	52
7	4	0	37
24	42	17	136
20	24	1	81
0	23	0	53
0	0	0	3
2	15	1	22
0	0	0	2
2	17	0	75
1	0	0	8
0	0	0	1
0	5	0	25
0	12	1	590
0	172	5	367
2	0	0	8
403	723	189	1928
4	0	0	129
0	17	4	39
4	36	5	136
0	0	0	51
0	0	0	2
0	1	0	21
436	2277	371	3200
75	2166	175	3193
118	1123	587	3200
0	0	0	1
1	8	0	20
780	99	40	1327
22	195	11	301
0	0	0	192
0	207	0	537
3	5	0	37
0	0	0	3
0	2	0	4
6	95	2	196
0	0	0	20
9	2	0	19
0	12	0	57
150	0	69	464
9	4	1	47
0	0	0	5
0	31	5	130
0	0	0	2
0	0	0	8
11	1	0	26
6	22	2	88
19	82	11	170
359	1402	143	3199
0	0	0	1
111	125	2	152
13	107	8	182
24	5	24	142
0	0	0	6
0	0	0	7
2	0	0	4
1	35	1	119
107	2177	853	3200
1	0	0	5
1	0	0	21
0	1	0	17
0	0	0	2
267	1203	99	2647
3	29	0	47
88	1135	27	2071
0	0	0	5
0	1	0	4
0	0	0	1
0	0	0	1
0	0	0	3
14	14	3	42
0	0	0	3
0	0	0	7
10	196	6	215
10	0	0	33
25	90	3	176
0	0	0	9
1	0	1	2
73	0	0	74
166	309	16	427
167	1726	33	3200
0	1	0	12
9	6	4	380
49	267	3	1071
6	15	6	206
27	222	15	527
215	2060	188	3190
0	2	0	4
56	109	3	313
0	0	0	3
0	3	0	42
0	18	0	40
9	87	5	248
0	1	0	3
60	36	0	89
0	1	0	7
4	286	4	631
1	3	0	32
0	1	1	5
2	5	0	36
0	0	0	1
0	0	0	3
50	302	49	507
0	14	0	29
47	1606	505	2268
19	32	5	112
1	1	0	4
0	35	0	148
6	0	0	10
113	1798	293	3200
0	4	0	39
1164	1615	66	3190
102	2140	361	3182
1	2	2	17
2	32	1	133
0	11	0	58
248	2362	179	3154
11	305	0	720
3	103	4	162
2	2	0	125
0	2	0	9
71	87	62	295
4	9	3	74
54	29	15	324
0	0	0	3
3	30	0	57
54	687	17	1138
0	0	0	3
0	0	0	3
11	28	6	85
6	24	1	140
0	0	1	211
13	243	20	600
0	5	0	8
2	2	2	100
0	0	0	1
2	7	1	25
0	0	0	1
10	5	0	234
0	1	0	3
258	379	71	1970
0	0	0	1
0	0	0	3
0	0	0	4
2	0	0	6
1	7	0	23
13	182	1	427
11	82	1	417
0	0	0	4
0	0	0	1
3	37	0	171
14	60	2	102
0	1	0	29
0	0	0	1
0	6	0	59
132	347	15	605
0	0	0	4
90	469	74	989
0	1	0	1
49	163	45	736
10	34	5	45
23	252	17	609
0	0	0	9
43	178	9	332
20	97	6	255
0	3	0	11
126	160	45	655
0	0	0	1
64	361	9	390
58	61	9	364
160	111	18	969
3	4	2	55
0	34	0	123
26	0	5	156
2	0	2	2
5	15	3	42
0	0	0	1
429	352	6	1071
2	8	1	15
0	0	0	7
6	0	0	50
66	183	31	358
0	2	0	20
1	7	0	31
39	135	7	215
0	5	0	23
0	50	0	55
22	76	4	476
22	101	8	202
0	4	0	248
35	592	103	1570
0	11	1	67
0	0	0	2
1	0	1	13
2	4	1	47
31	653	92	1936
63	18	1	107
1	3	0	11
2	14	2	34
1	12	1	62
75	171	166	684
4	0	3	14
248	1753	405	3198
4	19	2	27
22	0	0	31
186	123	25	313
0	258	3	408
0	0	0	1
145	1180	99	2302
2	2	0	34
150	284	79	455
42	25	1	218
13	60	2	80
0	6	0	15
0	0	0	1
382	1671	403	3198
0	0	0	1
5	0	2	19
84	1381	159	2749
195	224	12	458
96	545	33	886
9	63	6	230
253	1104	154	1788
4	30	0	35
0	0	0	6
0	3	0	6
139	560	264	1412
0	0	0	14
175	175	19	974
0	0	0	2
4	28	1	123
179	228	35	1077
2	6	0	20
2	6	2	27
0	2	0	17
209	451	10	1333
0	0	0	122
0	3	0	12
0	42	2	125
2	1	2	12
0	0	0	25
0	4	0	166
20	92	0	645
5	14	0	168
0	0	0	58
68	16	11	340
1	2	1	41
0	0	0	2
1	11	1	51
3	9	3	24
0	1	0	3
3	5	1	8
465	424	613	1920
68	364	56	512
41	0	5	46
102	743	126	1130
8	148	1	385
0	0	0	1
70	83	11	121
0	0	0	2
538	932	374	1848
0	8	0	11
164	0	106	567
0	0	0	8
0	2	0	5
1	3	0	18
0	0	0	14
1	29	0	87
10	62	70	210
104	304	14	719
0	0	0	3
87	774	31	2388
135	24	123	167
29	396	116	943
27	56	1	253
473	1338	237	3200
98	164	345	676
2	9	0	19
0	0	0	1
29	146	11	409
1	0	0	12
1	14	0	42
0	1	0	6
0	0	0	17
142	95	29	255
186	452	212	603
0	0	0	2
0	4	0	4
1	5	0	19
8	0	1	16
0	0	0	1
0	0	0	1
68	228	31	956
228	696	122	1611
4	61	47	155
240	43	0	330
1	0	1	9
14	3	11	140
14	14	1	103
0	10	0	19
2	2	0	45
0	0	0	1
0	0	0	2
219	98	3	417
19	65	1	330
110	366	141	708
0	0	0	5
34	2049	491	2728
70	411	14	797
0	1	0	13
1	2	1	44
53	18	5	206
308	702	12	1219
2	7	1	195
1	82	1	127
14	190	23	431
11	125	16	259
19	72	3	94
0	0	0	25
0	0	0	2
0	0	0	2
0	1	0	6
6	67	0	192
9	160	92	738
2	0	3	4
0	22	1	27
51	305	41	387
4	7	0	39
93	799	67	1382
0	4	0	26
1	1	1	3
0	0	0	7
1	0	0	13
2059	31	3	2075
2666	275	292	3200
1	11	0	18
1	1	0	5
1	2	0	14
14	571	4	954
1	4	0	6
0	9	0	12
0	4	0	35
0	1	0	12
6	1	2	272
2	6	2	111
1	1	0	3
94	1631	832	3041
2	6	1	11
0	2	21	27
53	330	23	579
304	760	87	1631
0	28	16	181
0	10	0	16
38	5	4	114
0	1	0	14
168	1007	136	1635
2	18	1	38
0	0	0	4
1	6	0	37
0	0	0	2
1	17	1	74
1222	1469	584	2775
77	66	1	811
88	1042	101	1430
214	404	448	1744
0	0	0	10
1	4	1	90
0	0	0	69
2	65	1	624
1	5	0	17
0	0	0	2
0	0	0	1
0	0	0	12
10	24	1	87
0	1	0	26
54	190	45	1792
0	1	0	3
0	0	0	7
1	2	1	5
0	0	0	1
33	0	1	33
36	50	5	136
0	2	0	16
0	0	0	7
0	4	0	27
6	21	2	41
0	9	0	39
3	7	0	24
0	0	0	15
43	189	37	342
0	3	0	11
11	1	0	23
3	23	1	43
2	42	2	48
0	0	0	3
605	1101	102	2812
10	621	52	773
24	0	1	146
0	0	0	7
0	0	0	8
0	5	0	29
0	0	0	3
151	1879	446	3200
0	0	0	5
0	0	0	3
1	5	0	15
0	13	0	62
0	0	0	4
13	150	22	390
13	36	0	56
0	21	0	69
0	0	0	1
0	0	0	2
2	1	1	15
1	17	1	55
4	3	0	34
2	54	2	154
16	20	16	89
0	2	0	2
188	842	247	2931
38	18	10	183
31	175	115	586
10	84	1	115
15	14	0	68
9	119	7	173
1	36	3	108
0	7	0	265
0	0	0	1
4	6	0	20
1	20	3	172
0	1	0	11
4	3	0	8
0	0	0	5
68	134	39	409
0	0	0	1
0	0	0	2
6	12	4	19
55	349	20	499
0	0	0	1
0	7	0	25
4	70	9	116
1139	1095	126	3200
781	1504	180	2607
0	0	0	10
14	27	0	119
1	0	0	4
0	0	0	1
121	19	62	135
1	9	0	13
418	2189	213	2731
16	31	2	77
42	72	8	128
2	22	0	101
147	2584	166	3199
26	704	0	1274
58	209	59	521
208	2009	54	3200
0	0	0	3
3	1	4	148
816	498	187	1332
9	24	1	90
9	12	2	73
2	137	18	272
0	0	0	1
0	0	0	1
5	17	0	32
132	4	0	146
28	377	33	1244
1	1	0	3
6	38	21	84
24	24	24	29
3	0	0	22
0	0	0	157
3	40	0	45
253	1192	21	3199
474	63	12	601
4	63	1	104
43	148	35	486
0	0	0	39
11	678	18	2090
0	0	0	3
4	7	0	33
0	32	1	51
1	4	1	4
0	0	0	1
2	6	0	152
0	1	2	11
1	3	0	9
0	5	0	17
8	266	47	336
0	0	0	5
45	102	48	199
1	1	0	7
2	11	0	43
0	0	0	5
0	0	0	9
251	2600	128	3200
1	0	0	19
2	5	0	32
1	0	0	18
27	278	169	637
0	34	2	134
16	4	0	31
1	0	0	4
89	100	25	1323
44	246	96	1011
16	27	0	59
0	2	0	42
0	0	0	3
1	0	0	9
186	1529	149	3200
189	310	61	1851
1	231	51	380
0	1	0	3
0	2	1	22
0	0	0	14
30	188	18	831
84	52	26	243
0	1	0	7
3	8	0	16
0	1	0	6
121	223	17	319
10	221	19	1531
0	0	0	1
0	1	0	23
1	1	0	4
0	0	0	3
89	6	82	382
0	0	0	40
0	0	0	1
1	68	1	369
38	106	6	683
38	1	7	181
19	540	4	1017
9	555	263	1381
1	1	0	5
1	1	0	5
0	0	0	4
32	739	222	1656
135	1566	221	3200
23	0	0	26
26	77	0	218
46	49	13	124
36	406	122	846
18	98	2	357
0	2	0	19
110	0	88	115
9	0	0	10
124	2018	754	3175
17	156	24	240
0	63	1	125
0	1	0	10
9	45	0	73
0	0	0	4
565	839	221	1473
2	19	0	124
0	4	1	10
8	15	1	53
104	578	94	889
40	28	20	85
279	91	39	684
2	8	3	45
528	659	383	1857
0	1	0	2
142	339	102	556
1	13	0	26
0	0	0	4
36	12	3	83
135	18	2	348
0	4	7	233
0	1	0	29
0	1	0	27
0	2	0	6
0	1	2	9
24	18	15	227
15	0	2	47
0	6	0	18
1	3	2	37
0	0	0	19
2	18	0	50
0	64	0	574
7	2	1	76
0	0	0	4
1	3	0	16
21	739	226	1407
0	0	0	1
0	0	0	2
0	0	0	3
29	38	46	164
5	25	0	31
0	1	0	5
0	2	0	9
9	53	4	96
0	0	0	6
44	347	2	481
2	10	2	53
2	2	0	11
31	23	5	114
151	141	185	441
2	386	1	537
4	10	4	32
3	12	8	26
8	86	1	234
0	9	0	20
0	0	0	1
0	38	0	77
0	1	0	7
5	2	0	47
0	9	0	11
0	10	0	17
41	568	46	1257
6	15	1	32
12	209	17	687
0	0	0	1
8	2	0	21
10	6	2	114
1	13	1	152
0	0	0	5
12	2	0	38
0	0	0	1
6	2	0	26
0	0	0	3
71	347	85	585
22	425	73	3200
615	37	4	629
1	17	0	37
0	1	0	1
1	31	0	42
399	360	291	855
31	55	12	290
0	0	0	5
0	0	0	5
347	425	10	1073
0	97	23	301
0	1	0	5
88	31	3	234
1	6	0	59
0	1	0	41
33	0	0	55
5	122	12	163
0	0	0	1
3198	26	363	3200
0	8	0	89
0	4	0	37
18	89	38	258
32	132	25	354
2256	40	258	3200
2	1	1	27
0	0	0	2
8	1	4	38
2	0	0	10
23	0	23	24
97	10	38	737
52	85	5	153
25	58	11	224
14	62	7	136
14	1	8	125
1	124	1	193
0	2	0	2
477	482	536	1392
2	16	1	21
62	587	22	939
2	45	0	52
11	229	9	363
0	2	0	5
2	0	0	4
0	1	0	9
46	51	24	181
1	70	8	1199
255	1651	459	3185
1	244	23	825
69	216	40	344
3	22	0	129
13	48	8	171
0	0	0	1
463	1	1	493
0	0	0	1
1	25	0	55
13	115	18	702
9	1	0	45
95	2	4	97
5	125	6	150
37	158	13	259
8	6	0	118
301	1861	345	3195
218	1627	36	3198
0	2	0	5
0	0	0	2
131	536	61	663
0	0	0	3
1	1	1	2
0	2	0	7
941	1649	438	2497
0	0	0	5
45	3	41	199
9	38	8	223
0	0	0	1
0	0	0	1
3	215	31	978
1	2	1	3
1	1	0	9
0	1	0	2
30	101	2	619
0	3	0	37
15	0	3	79
84	166	3	380
0	4	0	6
0	1	0	1
0	3	0	6
3	77	0	369
0	0	0	1
0	5	0	17
73	368	46	1579
0	0	0	1
164	634	209	1684
1	3	0	42
1	49	0	137
1	2	0	36
3	16	8	78
1	0	0	4
0	141	6	227
83	993	90	2058
0	0	0	2
0	0	0	6
0	0	0	5
0	24	0	33
12	38	1	142
73	1512	74	3200
1	0	1	19
0	0	0	13
728	1990	319	3200
40	689	87	3199
0	18	0	29
325	35	4	994
0	7	0	19
0	1	0	2
0	1	0	8
0	0	0	7
19	233	5	413
0	17	0	31
0	0	0	1
0	0	0	1
251	253	51	455
4	32	0	71
0	1	0	4
9	62	1	209
0	0	0	3
2	4	0	34
18	160	4	164
0	6	1	6
37	117	52	603
0	1	1	13
0	27	0	195
0	6	0	7
103	1346	90	2110
69	1314	270	1893
11	28	0	59
0	76	6	408
2	40	0	60
0	0	0	3
29	162	2	290
40	80	0	146
0	17	0	53
7	571	2	755
23	413	18	818
3	16	0	24
3	24	12	41
1	17	2	67
42	8	46	152
0	0	0	1
17	165	7	255
60	10	22	105
0	0	0	16
250	21	3	322
174	589	527	807
0	0	0	1
3	67	2	90
0	6	0	30
0	5	0	15
0	0	0	1
0	3	0	9
85	714	97	1258
349	1	172	733
8	187	16	310
53	71	37	195
15	34	6	53
22	57	0	445
0	0	0	28
37	43	8	612
0	1	0	13
1	31	1	97
22	40	0	59
6	5	0	22
118	2690	33	3200
5	175	30	369
7	89	0	491
1	1	0	19
4	6	2	42
0	0	0	18
127	634	133	1461
10	3	9	29
6	2	4	13
0	11	0	18
0	2	0	10
94	867	50	1268
145	2654	184	3198
4	1	1	37
0	0	0	8
396	588	206	885
2	3	0	131
8	71	8	207
2	1	0	8
0	0	0	6
0	0	0	3
0	0	0	105
2	6	0	40
0	2	0	4
3	5	0	44
35	141	14	576
2	20	0	51
9	72	21	120
216	1379	95	2162
1	0	0	2
82	324	25	1715
1004	987	297	2240
0	0	0	2
1	5	0	9
0	0	0	2
2	2	0	6
0	1	0	40
40	403	36	709
0	6	0	138
5	208	19	1404
48	43	31	374
0	1	0	3
34	121	0	355
0	30	0	49
129	868	71	1236
6	49	0	178
34	44	129	476
0	4	0	30
15	36	7	47
0	0	0	1
0	46	0	75
0	0	0	1
0	1	0	2
56	13	1	167
0	1	0	3
349	281	34	851
898	0	1	942
3	16	5	26
0	5	0	6
0	0	0	1
4	79	8	517
151	1039	124	2170
9	150	24	914
0	85	0	137
4	2	0	9
0	0	0	1
11	58	9	73
1	4	0	63
11	9	97	401
1	6	0	92
0	0	0	6
188	130	0	364
25	113	1	1090
0	7	0	37
119	92	12	331
4	14	2	61
0	46	0	136
0	9	6	33
9	294	156	1005
0	1	0	5
0	1	0	2
0	0	0	6
385	806	66	3200
286	1099	174	3200
1	29	2	97
40	1	0	42
58	169	22	486
30	9	2	61
0	5	0	6
0	0	0	4
1	30	1	83
93	338	48	797
0	0	0	4
0	0	0	5
0	0	0	1
231	1995	540	3100
68	163	8	231
30	88	1	789
2	0	0	2
608	331	205	934
22	1	0	123
3	28	24	38
0	0	0	2
80	2118	617	3199
0	5	0	22
0	0	0	4
1	19	0	110
1	21	2	95
0	31	0	65
29	27	15	90
42	32	0	117
298	173	124	695
5	9	1	20
0	0	0	3
2	43	0	126
0	0	0	2
891	583	201	1130
0	27	4	42
9	39	6	257
1	0	0	1
1	3	0	9
3	17	3	74
413	1348	632	2062
15	15	8	79
2	0	0	105
456	284	482	517
2390	744	5	3200
28	97	2	591
17	30	3	48
5	515	8	1438
3	2	2	24
211	2388	469	3200
33	729	39	1866
2	6	0	17
0	54	1	131
41	132	46	405
0	0	0	3
137	399	56	1036
23	69	0	110
0	0	0	2
0	0	0	2
92	62	11	396
0	4	0	8
48	0	14	209
36	151	7	808
4	23	21	73
385	612	41	2545
338	253	19	579
160	2806	194	3197
0	0	0	1
1	34	1	66
0	0	0	2
944	0	0	950
0	0	0	12
1	0	0	3
0	2	0	10
0	0	0	3
0	4	0	22
49	993	613	1570
36	81	5	330
147	1747	24	2267
1	5	1	82
1	2	0	31
0	2	0	11
0	0	0	4
4	328	0	636
0	15	0	30
416	1347	637	3200
0	0	0	18
5	7	4	87
120	933	111	1065
8	25	7	155
0	1	0	2
0	5	0	16
10	37	8	67
1	0	1	18
0	0	0	2
0	0	0	2
0	0	0	5
0	0	0	3
0	0	0	15
0	0	0	13
0	0	0	1
0	1	0	58
0	0	0	7
0	0	0	3
16	194	0	701
0	0	0	3
0	1	0	5
135	965	283	1304
0	306	5	451
2	279	2	673
40	37	13	86
0	0	0	1
244	241	203	363
0	1	0	11
42	57	7	137
2	1	0	8
1	0	0	3
0	0	0	3
81	471	1	774
8	1	0	14
389	1161	97	3200
0	0	0	1
12	54	1	93
82	6	39	84
1	22	0	29
518	269	12	702
0	9	0	48
0	0	0	23
1	1	0	8
7	62	11	117
15	1878	350	3200
42	14	0	132
10	176	2	517
2	4	0	43
13	35	0	99
1	4	1	38
0	2	0	7
0	0	0	3
5	11	1	98
2	186	4	378
5	17	1	53
0	93	0	192
0	5	0	42
0	0	0	9
28	0	22	74
1	0	0	4
21	13	0	96
0	0	0	1
9	40	4	119
0	127	0	140
2	0	0	12
14	322	3	781
91	45	57	209
22	126	1	283
4	4	1	13
12	51	5	149
39	2446	74	3200
0	0	0	2
129	0	66	324
1	0	1	9
13	56	12	82
28	20	0	114
2	1	2	21
0	2	0	2
222	1568	596	3199
302	225	25	876
0	0	0	17
0	8	0	18
7	30	5	115
5	1	0	37
0	6	0	39
0	3	0	4
131	247	7	898
2	1	1	6
1	52	1	132
31	157	0	352
0	0	0	1
1	22	4	40
50	185	22	470
50	1175	384	3200
2	0	2	10
25	103	5	160
0	0	0	1
0	3	0	8
97	56	65	724
0	0	0	12
6	1	0	50
0	1	1	9
32	527	20	539
0	37	0	49
0	1	3	55
0	3	0	21
0	2	0	2
4	13	0	14
0	0	0	13
0	0	0	1
0	7	0	25
3	7	1	46
0	0	0	3
56	275	59	535
4	1	0	29
4	0	0	18
0	0	0	1
2	2	1	21
7	9	0	22
0	0	0	2
0	0	0	1
18	7	2	102
5	5	0	69
0	39	0	54
340	2542	628	3200
3	63	9	283
111	106	0	316
0	2	0	7
12	23	3	42
85	359	26	2044
78	51	18	215
0	0	0	14
0	5	0	5
0	7	0	65
6	21	9	89
1086	36	134	1090
19	20	0	56
153	1405	329	2905
1	4	1	28
1	0	0	2
16	61	0	88
2	2	2	11
66	23	11	527
308	577	90	1087
10	57	6	223
0	4	0	6
0	2	0	3
0	0	0	1
0	0	0	2
3	32	0	113
0	0	0	2
523	524	39	3200
314	1512	72	2385
106	33	7	168
0	0	0	1
49	284	29	619
15	336	13	672
1	1	0	23
9	37	2	124
0	0	0	9
0	0	0	9
0	2	0	2
44	116	48	324
3	21	1	88
1	82	1	134
0	1	0	41
1	0	0	3
9	4	3	32
397	2204	351	3191
2	25	1	35
62	748	87	1749
1	4	1	28
0	0	0	16
0	1	0	14
921	2562	1163	3194
0	0	0	1
5	16	1	94
0	0	0	2
1	126	1	147
1	1	0	57
0	1	0	5
3	6	0	63
198	2143	611	3200
1	0	0	5
0	0	1	7
7	0	0	357
2	11	3	24
0	15	0	16
57	5	14	268
82	342	33	432
0	2	0	20
3	30	0	36
0	0	0	4
407	504	195	1803
0	1	0	1
724	678	189	3200
13	110	11	449
91	68	11	215
263	807	13	1907
32	147	26	298
1	0	0	7
0	0	0	4
0	0	0	8
6	24	1	53
87	51	0	394
0	0	0	5
1	1	2	3
37	299	1	518
51	155	89	442
0	0	0	15
0	1	0	16
1	29	1	57
168	1361	143	3200
379	457	109	542
24	46	1	101
14	29	3	41
3	0	0	9
4	427	18	704
62	189	46	425
3	2	1	45
0	0	0	1
158	278	15	436
84	135	5	271
142	831	225	1519
2	17	0	23
53	82	19	409
0	1	0	3
1	1	1	43
117	931	61	2768
14	53	0	89
0	0	0	7
294	49	0	550
3	19	2	29
3	1	0	6
2	3	1	13
0	0	0	1
1	23	7	146
118	324	98	1453
14	539	163	701
81	2797	205	3189
0	0	0	10
36	27	5	184
0	0	0	4
0	0	0	2
0	1	0	1
33	89	23	145
0	2	1	9
204	158	163	743
41	937	6	973
19	0	0	19
0	0	0	1
1	15	0	26
118	1	22	740
40	211	34	415
15	1	0	47
0	0	0	9
14	2	54	333
3	16	4	124
251	21	1	293
3	6	2	15
0	0	0	1
33	44	12	164
0	2	2	7
0	0	0	1
0	3	0	9
19	17	9	138
4	882	30	1371
22	43	3	215
23	0	3	23
11	89	25	171
35	19	7	138
0	2	0	14
282	2388	196	3187
293	404	59	701
2	5	0	30
0	0	0	6
157	8	15	585
0	3	2	8
0	0	0	1
23	20	5	112
2	45	0	63
1	5	1	21
2	88	2	260
8	9	2	11
0	0	0	4
47	14	13	162
0	0	0	1
104	4	75	532
2	3	0	9
508	841	103	3043
0	13	0	13
12	83	4	162
218	2176	79	2700
3	0	0	4
1	3	0	10
0	0	0	1
0	2	1	29
32	350	33	1193
0	1	0	7
10	572	10	760
25	150	301	1420
2	150	0	159
0	2	0	10
25	91	30	321
0	0	0	1
13	13	0	149
168	1558	82	3199
10	1	0	48
8	25	3	45
145	2024	183	3200
0	2	0	4
39	636	19	823
0	0	0	1
0	0	0	4
323	74	32	515
0	0	0	1
7	30	5	56
0	3	0	14
482	1107	132	2924
1	4	1	8
0	0	0	4
0	12	0	59
7	108	0	481
1	0	0	11
0	0	0	1
0	0	0	1
0	0	0	10
0	0	0	4
2	2	2	6
1	0	0	1
58	221	35	1047
0	1	0	3
2	6	2	34
3	3	0	15
0	0	0	2
26	610	32	1145
0	2	0	15
0	0	0	1
2	5	0	19
0	11	0	28
31	1403	26	2015
236	1303	132	2698
432	132	50	586
2	9	2	19
6	8	1	77
2	23	7	77
16	92	11	238
0	0	0	3
260	24	103	937
2	7	2	49
0	0	0	3
0	0	0	1
33	815	66	2853
0	0	0	7
0	0	0	1
29	45	3	71
0	2	0	33
5	76	16	171
33	37	9	729
0	0	0	9
1	1	0	4
0	0	0	1
9	40	1	81
0	4	0	19
0	0	0	1
113	183	2	734
1	1	0	8
13	21	1	87
0	0	0	6
0	1	0	6
20	31	2	72
1	104	8	185
2	1	1	51
0	0	0	1
2	0	0	14
7	6	0	7
1	5	0	12
71	32	1	164
19	42	1	204
22	0	16	64
1	4	0	14
557	437	160	788
4	4	0	11
0	2	0	2
4	147	3	398
125	17	5	612
5	1	0	7
4	24	12	129
0	0	0	4
0	2	0	3
33	533	21	698
0	0	0	1
0	0	0	4
59	61	54	194
11	19	0	46
3	2	0	81
26	22	4	54
0	7	0	10
1	3	1	10
10	25	1	99
1	0	0	3
2	0	0	36
1	1	0	17
31	99	18	169
0	6	0	61
34	2	2	93
10	55	0	127
2	2	0	9
1	0	0	10
5	52	3	91
0	3	0	30
1	0	0	4
0	0	0	1
0	356	0	987
3	2	0	4
0	0	0	5
503	1594	593	2323
53	21	8	174
2	5	2	12
79	579	36	791
0	0	0	1
101	1030	82	2513
1	33	0	96
3	29	3	47
1	25	0	87
554	2638	736	3200
289	2346	116	3200
5	2	0	49
2	2	0	16
2	3	0	7
0	0	0	5
308	1918	208	3200
76	345	53	1176
2	5	0	21
0	0	0	30
0	0	0	8
0	0	0	11
1	26	10	111
0	0	0	3
25	190	3	294
1	1	0	1
0	0	0	2
92	9	33	240
1	32	0	75
210	1865	277	2465
1	1	0	2
5	14	1	39
105	1217	816	3199
5	104	0	122
3	49	0	65
96	421	49	865
0	0	0	1
4	69	3	113
6	69	2	218
0	0	0	4
20	73	52	463
77	309	87	653
0	17	0	58
24	8	17	135
0	0	0	4
0	0	0	1
0	0	0	7
0	0	0	5
1370	138	189	1432
107	1015	51	1969
1	2	0	3
27	250	12	782
2	8	1	32
0	1	0	5
0	1	0	21
94	2069	464	2733
0	12	2	18
3	15	1	106
1	16	2	124
3199	0	1	3200
0	0	0	9
4	7	3	144
6	17	2	34
0	1	0	23
0	0	0	1
0	0	0	10
420	2090	431	3200
54	82	12	177
622	1849	414	3036
0	0	0	6
0	0	0	12
0	0	0	3
201	367	13	827
0	1	0	25
31	33	4	119
0	2	0	31
1	3	0	5
0	4	0	7
105	66	6	273
2	15	1	109
