@RELATION spammer

@ATTRIBUTE url             NUMERIC
@ATTRIBUTE followperfriend NUMERIC
@ATTRIBUTE retweet         NUMERIC
@ATTRIBUTE follower        NUMERIC
@ATTRIBUTE friend          NUMERIC
@ATTRIBUTE hashtagpertweet NUMERIC
@ATTRIBUTE incfollower     NUMERIC
@ATTRIBUTE incfriend       NUMERIC
@ATTRIBUTE class           {spammer, non-spammer}

@DATA
0.786802,0.925993,81,1539,1662,0.279188,1404.000000,1380.000000,non-spammer
0.309645,0.713287,940,408,572,0.187817,316.000000,451.000000,non-spammer
0.800000,1.378995,50,906,657,0.114286,711.000000,570.000000,non-spammer
0.987310,0.441919,27,350,792,0.969543,346.000000,792.000000,non-spammer
0.126904,1.346908,402,893,663,0.185279,476.000000,373.000000,non-spammer
0.446701,1.177706,378,729,619,0.319797,331.000000,189.000000,non-spammer
0.680328,8.967105,82,1363,152,0.172131,1061.000000,98.000000,non-spammer
0.200483,2.283976,45,2252,986,0.289855,567.000000,39.000000,non-spammer
0.934010,0.918358,24,2036,2217,0.243655,1966.000000,2142.000000,non-spammer
0.944162,0.553741,198,1051,1898,0.043147,-9.000000,-58.000000,non-spammer
0.612613,0.818011,2268,4351,5319,0.297297,-810.000000,-267.000000,non-spammer
0.687817,0.799087,111,700,876,0.263959,-179.000000,-728.000000,non-spammer
0.393401,1.051200,1160,8500,8086,0.137056,8021.000000,7569.000000,non-spammer
0.241730,1.145928,369,1013,884,0.055980,587.000000,465.000000,non-spammer
0.230964,0.872051,23,2181,2501,0.058376,604.000000,796.000000,non-spammer
0.073232,1.619444,181,583,360,0.065657,540.000000,323.000000,non-spammer
0.000000,0.391304,3,783,2001,0.000000,725.000000,1921.000000,non-spammer
0.793893,0.842880,12,1604,1903,0.058524,-154.000000,-113.000000,non-spammer
0.482234,1.044274,164,4222,4043,0.190355,2723.000000,2583.000000,non-spammer
0.587558,2.474168,379,2155,871,0.152074,177.000000,-747.000000,non-spammer
0.843391,0.885312,2,880,994,0.020115,858.000000,968.000000,non-spammer
0.159664,1.460685,285,1449,992,0.109244,1425.000000,957.000000,non-spammer
0.967005,0.802803,0,1604,1998,0.000000,1529.000000,1825.000000,non-spammer
0.420000,0.144457,746,258,1786,0.093333,250.000000,1784.000000,non-spammer
0.072464,1.969754,424,1042,529,0.115942,367.000000,183.000000,non-spammer
0.115869,1.384921,4,698,504,0.010076,166.000000,114.000000,non-spammer
0.557604,6.067403,805,5491,905,0.057604,4268.000000,617.000000,non-spammer
0.786408,0.740373,12,1269,1714,0.398058,1247.000000,1701.000000,non-spammer
0.094388,0.391872,2939,270,689,0.112245,264.000000,677.000000,non-spammer
0.327411,0.887868,1642,483,544,0.294416,432.000000,479.000000,non-spammer
0.040230,0.877445,0,673,767,0.005747,-177.000000,-51.000000,non-spammer
0.742268,1.671099,681,13322,7972,0.422680,11405.000000,6095.000000,non-spammer
0.050761,1.214521,23,368,303,0.058376,181.000000,132.000000,non-spammer
0.906977,0.480740,6,961,1999,0.000000,955.000000,1979.000000,non-spammer
0.015267,1.020950,77,731,716,0.249364,726.000000,692.000000,non-spammer
0.712575,0.835271,155,431,516,0.176647,289.000000,295.000000,non-spammer
0.058376,5.648889,246,2542,450,0.058376,1387.000000,-36.000000,non-spammer
0.770781,1.162844,987,2028,1744,0.758186,1501.000000,1167.000000,non-spammer
0.210660,1.171548,187,560,478,0.203046,351.000000,215.000000,non-spammer
0.997481,1.386139,85,1680,1212,0.000000,842.000000,194.000000,non-spammer
0.182741,13.676976,88,3980,291,0.058376,3894.000000,177.000000,non-spammer
1.000000,1.914059,3,8196,4282,1.000000,5065.000000,1137.000000,non-spammer
0.096692,0.509670,249,448,879,0.330789,415.000000,819.000000,non-spammer
0.718984,2.945055,1979,4824,1638,0.533632,4554.000000,1357.000000,non-spammer
0.274112,0.998107,102,5274,5284,0.261421,5244.000000,5242.000000,non-spammer
0.939086,0.963015,15,1380,1433,0.032995,1371.000000,1431.000000,non-spammer
0.657360,0.765595,19,810,1058,0.081218,706.000000,946.000000,non-spammer
1.000000,0.879013,6,6023,6852,0.110831,2533.000000,2959.000000,non-spammer
0.496259,1.348977,77,2702,2003,0.526185,853.000000,-5.000000,non-spammer
0.587786,1.024808,2194,1198,1169,0.254453,783.000000,901.000000,non-spammer
0.193237,0.825156,4570,925,1121,0.202899,396.000000,667.000000,non-spammer
0.198653,1.115882,321,2417,2166,0.365320,1623.000000,1802.000000,non-spammer
0.109137,0.749213,467,714,953,0.505076,571.000000,724.000000,non-spammer
0.172589,0.939840,292,703,748,0.187817,543.000000,628.000000,non-spammer
0.134518,0.967110,2,6763,6993,0.000000,3451.000000,3394.000000,non-spammer
0.574307,1.784641,929,1069,599,0.384131,1049.000000,594.000000,non-spammer
0.189815,0.880886,1,1590,1805,0.013889,1544.000000,1739.000000,non-spammer
0.304569,1.586207,640,92,58,0.261421,90.000000,58.000000,non-spammer
0.000000,1.012681,8,9503,9384,0.045685,3110.000000,3306.000000,non-spammer
0.239130,1.061453,316,760,716,0.115942,-99.000000,-216.000000,non-spammer
0.414392,0.670213,157,567,846,0.114144,532.000000,834.000000,non-spammer
0.154639,21.623420,1518,25667,1187,0.298969,23486.000000,951.000000,non-spammer
0.133663,1.593333,43,1434,900,0.183168,659.000000,399.000000,non-spammer
0.309645,2.237705,1078,1911,854,0.545685,992.000000,-509.000000,non-spammer
0.124365,0.877599,11,1857,2116,0.383249,1852.000000,2115.000000,non-spammer
0.064378,0.226770,768,205,904,0.068670,202.000000,902.000000,non-spammer
0.489848,0.500829,2069,302,603,0.347716,109.000000,439.000000,non-spammer
0.860241,0.559720,2962,1120,2001,0.062651,242.000000,409.000000,non-spammer
0.263285,1.070437,174,40713,38034,0.082126,14331.000000,9040.000000,non-spammer
0.174129,3.356959,593,2605,776,0.308458,1207.000000,31.000000,non-spammer
0.395939,0.997379,27,761,763,0.101523,181.000000,229.000000,non-spammer
0.972081,2.786245,151,1499,538,0.000000,1134.000000,309.000000,non-spammer
0.170051,0.972019,878,1598,1644,0.170051,1587.000000,1619.000000,non-spammer
0.758454,1.093995,19,838,766,0.033816,23.000000,-72.000000,non-spammer
0.939086,0.547853,25,1059,1933,0.000000,997.000000,1861.000000,non-spammer
0.270531,1.072215,1402,876,817,0.050725,558.000000,472.000000,non-spammer
0.266497,0.924282,36,354,383,0.327411,87.000000,100.000000,non-spammer
0.472081,0.881481,478,238,270,0.177665,161.000000,211.000000,non-spammer
1.000000,31.869023,824,15329,481,0.000000,11392.000000,-26.000000,non-spammer
0.435115,0.732031,401,1049,1433,0.246819,536.000000,931.000000,non-spammer
0.549296,0.975610,419,920,943,0.028169,-31.000000,129.000000,non-spammer
0.068702,0.722295,621,554,767,0.058524,533.000000,750.000000,non-spammer
0.398876,0.777436,1,1516,1950,0.022472,465.000000,561.000000,non-spammer
0.763359,2.202290,39,1154,524,0.226463,382.000000,-85.000000,non-spammer
0.246377,1.005848,469,1376,1368,0.760870,1319.000000,1301.000000,non-spammer
0.590164,0.499452,0,912,1826,0.098361,-262.000000,-108.000000,non-spammer
0.373096,0.945368,286,796,842,0.368020,559.000000,656.000000,non-spammer
0.968514,1.183411,183,2297,1941,0.018892,2225.000000,1929.000000,non-spammer
0.040609,1.136232,78,392,345,0.086294,385.000000,340.000000,non-spammer
0.497191,0.568238,2345,229,403,0.188202,135.000000,284.000000,non-spammer
0.779156,0.486367,48,767,1577,0.181141,573.000000,1462.000000,non-spammer
0.176923,0.385864,115,737,1910,0.007692,664.000000,1876.000000,non-spammer
0.094203,4.080160,650,2036,499,0.195652,1697.000000,311.000000,non-spammer
0.230964,0.506383,2805,357,705,0.368020,341.000000,694.000000,non-spammer
0.786802,1.610256,429,2826,1755,0.030457,902.000000,-2.000000,non-spammer
0.357947,2.185682,4318,977,447,0.424280,686.000000,331.000000,non-spammer
0.088832,4.691450,81,3786,807,0.015228,2432.000000,383.000000,non-spammer
1.000000,1.021946,0,1397,1367,0.000000,1320.000000,1283.000000,non-spammer
0.205584,1.000000,107,1868,1868,0.355330,1167.000000,1309.000000,non-spammer
0.299517,1.108279,345,8434,7610,0.234300,3949.000000,2770.000000,non-spammer
0.250000,0.905685,2972,2055,2269,0.237624,2041.000000,2263.000000,non-spammer
0.126904,1.123320,1,1421,1265,0.215736,535.000000,474.000000,non-spammer
0.307107,0.898213,816,1156,1287,0.139594,1030.000000,1140.000000,non-spammer
0.015267,0.562888,778,725,1288,0.259542,716.000000,1286.000000,non-spammer
0.263291,1.617886,605,597,369,0.255696,156.000000,123.000000,non-spammer
0.153199,1.563830,301,1764,1128,0.000000,1412.000000,820.000000,non-spammer
0.261194,0.784182,0,585,746,0.029851,218.000000,-61.000000,non-spammer
0.421320,0.746318,137,456,611,0.124365,269.000000,357.000000,non-spammer
0.134518,6.581861,436,5588,849,0.142132,4230.000000,81.000000,non-spammer
0.619289,1.009155,46,5732,5680,0.512690,4864.000000,3652.000000,non-spammer
0.821883,1.004472,123,2246,2236,0.058524,296.000000,213.000000,non-spammer
0.520305,1.038483,96,1889,1819,0.555838,1339.000000,1127.000000,non-spammer
0.491071,1.523466,37,422,277,0.056548,397.000000,258.000000,non-spammer
0.268542,0.780201,144,1395,1788,0.053708,377.000000,830.000000,non-spammer
0.064171,0.379310,1077,759,2001,0.112299,742.000000,1981.000000,non-spammer
0.562500,0.981962,139,871,887,0.055921,722.000000,854.000000,non-spammer
0.787879,1.453590,930,830,571,0.018519,444.000000,241.000000,non-spammer
0.647668,0.591231,204,418,707,0.699482,415.000000,707.000000,non-spammer
0.325700,0.966122,251,12605,13047,0.241730,6215.000000,6319.000000,non-spammer
0.416456,0.212939,4299,418,1963,0.581013,417.000000,1952.000000,non-spammer
0.036364,0.462976,16,669,1445,0.081818,655.000000,1440.000000,non-spammer
0.142317,1.199115,610,542,452,0.166247,-101.000000,87.000000,non-spammer
0.969543,2.036934,15,2206,1083,0.000000,2028.000000,932.000000,non-spammer
0.274112,0.926018,4902,3342,3609,0.175127,1128.000000,1458.000000,non-spammer
0.120773,5.171171,60,2296,444,0.159420,1572.000000,258.000000,non-spammer
0.278873,4.360601,96,2612,599,0.228169,2132.000000,384.000000,non-spammer
0.928571,1.198447,286,2470,2061,0.857143,2021.000000,1657.000000,non-spammer
0.906091,0.893194,10,1798,2013,0.002538,1788.000000,2012.000000,non-spammer
0.443878,2.737265,1752,1021,373,0.127551,924.000000,161.000000,non-spammer
0.875635,0.836264,73,761,910,0.096447,714.000000,865.000000,non-spammer
0.759563,1.028571,50,576,560,0.174863,456.000000,327.000000,non-spammer
0.175000,0.957845,983,1227,1281,0.295000,1134.000000,1174.000000,non-spammer
0.291878,0.960080,390,962,1002,0.111675,335.000000,353.000000,non-spammer
0.156863,0.875000,0,1519,1736,0.274510,-233.000000,-86.000000,non-spammer
0.335013,0.348999,2655,401,1149,0.289673,329.000000,1065.000000,non-spammer
0.823232,1.889179,128,1449,767,0.636364,1112.000000,564.000000,non-spammer
0.112903,1.107103,12,982,887,0.057604,651.000000,544.000000,non-spammer
0.087886,1.500000,73,498,332,0.218527,482.000000,309.000000,non-spammer
0.241117,0.585947,2388,467,797,0.203046,406.000000,686.000000,non-spammer
0.350254,6.521587,1465,5589,857,0.073604,3167.000000,149.000000,non-spammer
0.500000,3.393657,178,1819,536,0.116751,1581.000000,-285.000000,non-spammer
0.870558,0.458920,4,391,852,0.017766,385.000000,841.000000,non-spammer
0.571066,2.849145,1585,1832,643,0.469543,1393.000000,405.000000,non-spammer
0.241935,1.090186,1270,411,377,0.071429,282.000000,269.000000,non-spammer
0.030928,1.188406,146,410,345,0.025773,375.000000,248.000000,non-spammer
0.395939,1.609842,10,916,569,0.269036,-73.000000,13.000000,non-spammer
0.555838,1.021298,786,1007,986,0.378173,692.000000,730.000000,non-spammer
0.091371,1.439667,259,1038,721,0.078680,1030.000000,717.000000,non-spammer
0.399244,0.518316,160,948,1829,0.046599,897.000000,1772.000000,non-spammer
0.428571,1.241226,945,2511,2023,0.119816,481.000000,205.000000,non-spammer
0.591787,2.829897,183,2196,776,0.239130,1439.000000,325.000000,non-spammer
0.157360,0.961474,23,1722,1791,0.197970,172.000000,319.000000,non-spammer
0.915459,1.094118,32,465,425,0.355072,462.000000,424.000000,non-spammer
0.275862,0.424125,3,218,514,0.000000,214.000000,514.000000,non-spammer
0.533333,1.216138,7,422,347,0.010000,359.000000,300.000000,non-spammer
0.422111,3.284091,556,867,264,0.090452,48.000000,-408.000000,non-spammer
0.308081,0.913237,95,1842,2017,0.553872,1699.000000,1946.000000,non-spammer
0.685279,2.873802,166,1799,626,0.045685,1309.000000,472.000000,non-spammer
0.657360,17.385768,176,9284,534,0.020305,8000.000000,458.000000,non-spammer
0.043478,0.921182,82,748,812,0.070048,688.000000,768.000000,non-spammer
0.739583,0.940608,45,3991,4243,0.052083,1488.000000,1479.000000,non-spammer
0.746193,0.640625,167,615,960,0.147208,9.000000,65.000000,non-spammer
0.916168,0.215617,659,428,1985,0.071856,410.000000,1963.000000,non-spammer
0.511392,1.076779,295,575,534,0.458228,328.000000,329.000000,non-spammer
0.050891,0.957073,1807,1962,2050,0.007634,1942.000000,2025.000000,non-spammer
0.558376,1.045752,35,640,612,0.314721,417.000000,379.000000,non-spammer
0.990338,0.706430,5,835,1182,0.000000,421.000000,916.000000,non-spammer
0.727960,1.444156,261,1112,770,0.020151,658.000000,286.000000,non-spammer
0.176768,0.996559,47,1448,1453,0.222222,870.000000,938.000000,non-spammer
0.682741,0.983245,4,3697,3760,0.114213,1812.000000,1886.000000,non-spammer
0.060914,2.152381,1907,1582,735,0.200508,1369.000000,704.000000,non-spammer
0.208543,2.403614,480,1995,830,0.273869,1403.000000,518.000000,non-spammer
0.752475,0.450928,2,850,1885,0.000000,-151.000000,99.000000,non-spammer
0.337563,1.062112,124,342,322,0.482234,137.000000,151.000000,non-spammer
0.252525,1.048780,146,1978,1886,0.351852,1195.000000,1112.000000,non-spammer
0.705584,2.081169,19,641,308,0.185279,633.000000,304.000000,non-spammer
0.104061,1.286604,362,413,321,0.616751,325.000000,288.000000,non-spammer
0.491184,1.057868,175,2084,1970,0.337531,1124.000000,738.000000,non-spammer
0.373096,2.610063,395,415,159,0.139594,240.000000,76.000000,non-spammer
0.562802,1.133721,8,1365,1204,0.000000,-43.000000,-41.000000,non-spammer
0.898833,1.114719,0,1545,1386,0.042802,11.000000,-88.000000,non-spammer
0.065147,0.849215,1,1515,1784,0.013029,-29.000000,-232.000000,non-spammer
0.846154,0.362680,0,655,1806,0.038462,138.000000,-199.000000,non-spammer
0.449239,1.066355,0,2507,2351,0.116751,2454.000000,2346.000000,non-spammer
0.446701,0.994960,184,10857,10912,0.307107,7524.000000,7341.000000,non-spammer
0.236908,2.015873,729,1397,693,0.201995,475.000000,139.000000,non-spammer
0.112532,0.627486,561,347,553,0.127877,334.000000,503.000000,non-spammer
0.142857,0.691286,1,833,1205,0.064286,229.000000,366.000000,non-spammer
0.283544,0.888149,358,667,751,0.098734,157.000000,220.000000,non-spammer
0.767528,0.793706,316,1135,1430,0.047970,586.000000,496.000000,non-spammer
0.177033,1.640852,211,1695,1033,0.260766,1527.000000,889.000000,non-spammer
0.285088,2.121429,57,594,280,0.140351,508.000000,215.000000,non-spammer
0.159898,1.120301,81,894,798,0.104061,843.000000,793.000000,non-spammer
0.289157,0.680937,17,843,1238,0.000000,841.000000,1236.000000,non-spammer
0.266497,2.160535,449,1292,598,0.441624,1004.000000,425.000000,non-spammer
0.322034,0.769660,239,1517,1971,0.116223,296.000000,21.000000,non-spammer
0.652284,1.636607,36,2450,1497,0.299492,942.000000,430.000000,non-spammer
0.507246,0.408203,261,418,1024,0.195652,407.000000,1018.000000,non-spammer
0.203046,1.028513,1004,505,491,0.347716,488.000000,476.000000,non-spammer
0.135021,0.893321,6,2889,3234,0.223629,1918.000000,2249.000000,non-spammer
0.381643,1.055743,1425,625,592,0.074879,334.000000,109.000000,non-spammer
0.105455,0.556522,37,640,1150,0.003636,467.000000,980.000000,non-spammer
0.157360,1.666667,32,815,489,0.368020,320.000000,-336.000000,non-spammer
0.309951,0.395597,1772,557,1408,0.398042,552.000000,1397.000000,non-spammer
0.060302,0.585227,75,412,704,0.215243,262.000000,468.000000,non-spammer
0.191067,0.980182,119,1187,1211,0.104218,763.000000,795.000000,non-spammer
0.913420,0.550824,2184,401,728,0.073593,252.000000,10.000000,non-spammer
0.944444,1.370661,202,1224,893,0.340067,1112.000000,884.000000,non-spammer
1.000000,0.898748,1,7678,8543,0.000000,1215.000000,1515.000000,non-spammer
1.000000,0.468700,1,876,1869,0.000000,-123.000000,-102.000000,non-spammer
0.500000,0.717117,0,1194,1665,0.000000,203.000000,275.000000,non-spammer
0.215334,10.296380,1967,4551,442,0.208809,3041.000000,183.000000,non-spammer
0.144796,0.427778,1,154,360,0.031674,98.000000,302.000000,non-spammer
0.558673,0.816327,3019,600,735,0.221939,575.000000,716.000000,non-spammer
0.984076,0.936291,2,3292,3516,0.579618,3268.000000,3516.000000,non-spammer
0.190355,0.207171,394,416,2008,0.027919,366.000000,1966.000000,non-spammer
0.835616,1.313514,0,243,185,0.232877,241.000000,185.000000,non-spammer
0.644928,1.010786,120,1312,1298,0.224638,-96.000000,-72.000000,non-spammer
0.423858,1.408917,201,1106,785,0.088832,835.000000,675.000000,non-spammer
0.022843,1.747841,140,1012,579,0.063452,912.000000,469.000000,non-spammer
0.564179,0.652919,42,1029,1576,0.000000,550.000000,527.000000,non-spammer
0.015113,0.756410,241,59,78,0.035264,38.000000,67.000000,non-spammer
0.167568,1.067347,1217,4390,4113,0.172973,3835.000000,3696.000000,non-spammer
0.415493,0.400753,170,426,1063,0.063380,2.000000,473.000000,non-spammer
0.132075,0.553936,102,190,343,0.123989,118.000000,264.000000,non-spammer
0.050761,0.425000,488,476,1120,0.040609,367.000000,878.000000,non-spammer
0.777641,0.970379,3126,1638,1688,0.405405,915.000000,840.000000,non-spammer
0.060914,2.219745,313,697,314,0.007614,559.000000,251.000000,non-spammer
0.324873,2.471429,265,519,210,0.319797,438.000000,124.000000,non-spammer
0.094203,2.113590,548,1042,493,0.287440,551.000000,153.000000,non-spammer
0.086294,0.674002,1,827,1227,0.071066,53.000000,-56.000000,non-spammer
0.579310,0.931285,11,8064,8659,0.082759,5873.000000,6102.000000,non-spammer
1.000000,0.276231,0,129,467,0.000000,115.000000,448.000000,non-spammer
0.166667,4.909774,0,653,133,0.055556,475.000000,-2.000000,non-spammer
0.824873,0.968417,153,2545,2628,0.657360,2541.000000,2621.000000,non-spammer
0.672589,5.668394,79,3282,579,0.187817,2399.000000,359.000000,non-spammer
0.707965,0.348872,217,696,1995,0.053097,654.000000,1965.000000,non-spammer
0.964467,1.087282,315,1308,1203,0.309645,1274.000000,1153.000000,non-spammer
0.141844,1.124954,443,3025,2689,0.390071,2745.000000,2502.000000,non-spammer
0.368421,0.198795,516,396,1992,0.080495,196.000000,1643.000000,non-spammer
0.282609,0.602339,208,721,1197,0.050725,112.000000,283.000000,non-spammer
0.375000,0.778810,4649,419,538,0.316919,320.000000,447.000000,non-spammer
0.257732,2.089776,996,838,401,0.134021,181.000000,182.000000,non-spammer
0.911032,0.755049,30,1458,1931,0.124555,267.000000,244.000000,non-spammer
0.271667,0.750000,2688,300,400,0.440000,190.000000,254.000000,non-spammer
0.454660,0.487500,63,117,240,0.596977,110.000000,219.000000,non-spammer
0.276650,0.559889,57,201,359,0.611675,122.000000,245.000000,non-spammer
0.547074,1.888889,163,2193,1161,0.104326,1054.000000,-712.000000,non-spammer
0.832494,0.549749,2835,547,995,0.220403,496.000000,935.000000,non-spammer
0.439086,2.172559,612,2581,1188,0.236041,1733.000000,1160.000000,non-spammer
0.291878,0.415149,806,570,1373,0.137056,492.000000,1020.000000,non-spammer
0.584906,0.913173,0,2461,2695,0.509434,850.000000,989.000000,non-spammer
0.700483,0.824136,229,1598,1939,0.611111,891.000000,1376.000000,non-spammer
0.296954,2.806982,180,1367,487,0.142132,1286.000000,447.000000,non-spammer
0.666667,0.522434,4,1013,1939,0.250000,1010.000000,1924.000000,non-spammer
0.242857,0.969393,420,4054,4182,0.142857,4033.000000,4164.000000,non-spammer
0.510152,1.255599,1509,953,759,0.411168,864.000000,688.000000,non-spammer
0.847561,0.632677,108,1092,1726,0.054878,950.000000,1680.000000,non-spammer
0.081218,5.580592,761,3393,608,0.088832,2626.000000,503.000000,non-spammer
0.243655,0.600324,25,371,618,0.228426,307.000000,555.000000,non-spammer
0.462222,0.237881,169,476,2001,0.102222,417.000000,1972.000000,non-spammer
0.135678,1.949519,53,811,416,0.140704,173.000000,212.000000,non-spammer
0.389447,0.558464,480,320,573,0.243719,228.000000,474.000000,non-spammer
0.058376,0.671642,1040,990,1474,0.175127,936.000000,1418.000000,non-spammer
0.139594,0.502488,1145,202,402,0.093909,194.000000,400.000000,non-spammer
0.088161,0.923986,761,547,592,0.168766,405.000000,427.000000,non-spammer
0.939241,0.786133,159,1474,1875,0.303797,711.000000,1133.000000,non-spammer
0.754513,0.392353,7,667,1700,0.007220,640.000000,1573.000000,non-spammer
0.728916,0.705920,25,1109,1571,0.156627,281.000000,-53.000000,non-spammer
0.974619,1.167909,65,2351,2013,0.819797,2133.000000,1762.000000,non-spammer
0.270833,0.883369,2,409,463,0.159722,356.000000,408.000000,non-spammer
0.997462,0.908295,1,6636,7306,0.005076,4414.000000,5121.000000,non-spammer
0.000000,1.066799,0,2156,2021,0.000000,-165.000000,-31.000000,non-spammer
0.459459,0.655510,3,1273,1942,0.040541,1245.000000,1904.000000,non-spammer
0.066158,2.884514,212,1099,381,0.035623,861.000000,244.000000,non-spammer
0.127551,1.067374,53,2313,2167,0.038265,2154.000000,2064.000000,non-spammer
0.453237,0.671865,225,1034,1539,0.347722,642.000000,959.000000,non-spammer
0.870732,43.802183,2235,64214,1466,0.743902,52757.000000,58.000000,non-spammer
0.265957,0.330165,2,660,1999,0.000000,621.000000,1953.000000,non-spammer
0.007614,0.316092,1000,220,696,0.076142,220.000000,686.000000,non-spammer
0.714286,0.790646,12,355,449,0.040816,299.000000,402.000000,non-spammer
0.762803,2.030556,401,731,360,0.320755,599.000000,214.000000,non-spammer
0.474619,4.270492,53,521,122,0.045685,447.000000,85.000000,non-spammer
0.591371,1.451763,1362,1565,1078,0.517766,802.000000,852.000000,non-spammer
0.685230,0.670867,703,1331,1984,0.075061,-134.000000,-18.000000,non-spammer
0.770781,0.954383,7,5084,5327,0.000000,3482.000000,3632.000000,non-spammer
0.467005,0.534483,758,465,870,0.149746,431.000000,854.000000,non-spammer
0.702830,0.524564,304,331,631,0.165094,301.000000,599.000000,non-spammer
0.753807,1.132336,69,984,869,0.251269,473.000000,282.000000,non-spammer
0.247537,0.782000,3442,391,500,0.527094,352.000000,469.000000,non-spammer
0.794416,0.846021,59,489,578,0.274112,-9.000000,22.000000,non-spammer
0.668367,1.011208,961,1624,1606,0.025510,1604.000000,1586.000000,non-spammer
0.565990,1.488050,56,3113,2092,0.175127,460.000000,156.000000,non-spammer
0.350242,0.826623,876,1006,1217,0.224638,987.000000,1188.000000,non-spammer
0.763959,3.659218,411,1310,358,0.124365,803.000000,39.000000,non-spammer
0.469543,0.876041,0,10728,12246,0.091371,188.000000,714.000000,non-spammer
0.115108,0.728938,0,796,1092,0.007194,709.000000,857.000000,non-spammer
0.647208,1.121245,127,2090,1864,0.718274,2020.000000,1707.000000,non-spammer
0.218274,1.680431,49,936,557,0.172589,888.000000,516.000000,non-spammer
0.139496,0.841060,583,635,755,0.038655,162.000000,357.000000,non-spammer
0.277778,0.306332,0,537,1753,0.166667,324.000000,838.000000,non-spammer
0.548223,0.857441,3,1642,1915,0.007614,21.000000,-93.000000,non-spammer
0.802030,0.860870,399,495,575,0.063452,227.000000,339.000000,non-spammer
0.505076,0.595794,286,510,856,0.111675,493.000000,830.000000,non-spammer
0.504065,0.400165,1516,485,1212,0.276423,262.000000,931.000000,non-spammer
0.500000,0.867876,503,670,772,0.327411,293.000000,266.000000,non-spammer
0.190176,0.730310,2078,306,419,0.136020,271.000000,302.000000,non-spammer
0.428571,0.646277,470,243,376,0.095238,183.000000,288.000000,non-spammer
0.946701,0.888781,1,2741,3084,0.000000,2704.000000,3068.000000,non-spammer
0.700508,1.327521,233,2817,2122,0.472081,2342.000000,1409.000000,non-spammer
0.277778,0.362963,835,441,1215,0.398551,404.000000,1180.000000,non-spammer
0.371571,0.917353,206,3785,4126,0.192020,2563.000000,3110.000000,non-spammer
0.667513,0.202230,205,399,1973,0.164975,265.000000,1704.000000,non-spammer
0.323232,0.776458,407,719,926,0.194444,386.000000,640.000000,non-spammer
0.402174,0.606195,4,411,678,0.250000,346.000000,578.000000,non-spammer
0.923858,0.375796,3,590,1570,0.000000,-52.000000,-90.000000,non-spammer
0.696970,0.540426,12,635,1175,0.181818,625.000000,1171.000000,non-spammer
0.256997,1.005780,532,1566,1557,0.330789,1075.000000,1036.000000,non-spammer
0.610831,1.290744,346,2273,1761,0.227960,1248.000000,66.000000,non-spammer
0.494924,0.450658,15,411,912,0.096447,352.000000,814.000000,non-spammer
0.154822,2.666667,15,616,231,0.172589,157.000000,42.000000,non-spammer
0.451777,1.506579,212,687,456,0.601523,679.000000,456.000000,non-spammer
0.781726,0.740365,8,365,493,0.000000,355.000000,493.000000,non-spammer
0.295165,1.266667,975,475,375,0.256997,-17.000000,-89.000000,non-spammer
0.486284,0.488491,762,191,391,0.339152,181.000000,385.000000,non-spammer
0.278351,0.764940,277,192,251,0.170103,119.000000,198.000000,non-spammer
0.703046,1.172253,193,5036,4296,0.236041,3657.000000,2442.000000,non-spammer
0.405941,0.342037,0,393,1149,0.000000,387.000000,1148.000000,non-spammer
0.062827,1.098691,1,1091,993,0.015707,1050.000000,988.000000,non-spammer
0.024155,0.964777,405,1123,1164,0.103865,960.000000,840.000000,non-spammer
0.055690,5.378261,388,3711,690,0.033898,2163.000000,440.000000,non-spammer
0.574879,1.011793,1047,14071,13907,0.335749,11083.000000,12944.000000,non-spammer
0.615942,1.045762,1276,4479,4283,0.471014,2844.000000,2824.000000,non-spammer
0.139175,0.911977,544,3533,3874,0.211340,3358.000000,3052.000000,non-spammer
0.178295,0.926249,14,1168,1261,0.077519,255.000000,-62.000000,non-spammer
0.040609,0.910211,0,517,568,0.015228,-5.000000,-12.000000,non-spammer
0.663158,1.424051,5,450,316,0.136842,396.000000,298.000000,non-spammer
0.537530,1.566316,1587,744,475,0.213075,328.000000,230.000000,non-spammer
0.755975,0.624736,851,591,946,0.752201,377.000000,731.000000,non-spammer
0.939086,1.236559,70,1150,930,0.038071,587.000000,898.000000,non-spammer
0.025381,1.232685,57,3168,2570,0.152284,3112.000000,2529.000000,non-spammer
0.634518,0.802111,17,608,758,0.030457,1.000000,54.000000,non-spammer
0.872774,0.930337,405,414,445,0.231552,290.000000,326.000000,non-spammer
0.263427,0.350325,653,701,2001,0.063939,-42.000000,61.000000,non-spammer
1.000000,0.746816,0,1466,1963,0.000000,1144.000000,1569.000000,non-spammer
0.526570,1.542194,252,1462,948,0.625604,960.000000,400.000000,non-spammer
0.466184,1.280066,38,2331,1821,0.002415,2313.000000,1803.000000,non-spammer
0.324873,1.209020,25,1394,1153,0.395939,429.000000,358.000000,non-spammer
0.752336,0.789636,278,1539,1949,0.107477,1326.000000,1536.000000,non-spammer
0.017766,2.500677,743,1848,739,0.180203,1759.000000,695.000000,non-spammer
0.720812,1.522070,182,1000,657,0.743655,988.000000,657.000000,non-spammer
0.000000,1.430704,175,1342,938,0.015228,1250.000000,827.000000,non-spammer
1.000000,1.071781,350,10646,9933,0.000000,5726.000000,4264.000000,non-spammer
0.173913,0.363518,20,558,1535,0.057971,472.000000,1400.000000,non-spammer
