bout get	0.00404332880342509436
get mad	0.00392637105712596857
fuck u	0.00379145773560212070
lol m	0.00365806881135210746
rt fuck	0.00364799110082653089
got nigga	0.00357901496432636501
act like	0.00354750692473608867
last week	0.00339729400833945969
rt im	0.00326329358622195857
rt dont	0.00325525804255841558
great meet	0.00318011703347881140
wanna get	0.00312258127677470312
u kno	0.00301847322491813255
turntabl fm	0.00301618367057582965
blog post	0.00299901898251264329
last night	0.00293020619099251117
w other	0.00291928749436957437
next week	0.00289126646947531624
rt social	0.00284997492603823559
rt nigga	0.00283256623718638849
give fuck	0.00282793395446425191
m mad	0.00278052691795305576
m bout	0.00276131333557389901
rt join	0.00273446403533301845
even kno	0.00269233155904254669
u gotta	0.00267668370115925480
nice rt	0.00266573818682183834
dont like	0.00263904156973437769
bout go	0.00258687970395565011
klout score	0.00257699451414984421
great stori	0.00256705817155347335
rt awesom	0.00254987393783245170
lol im	0.00252190385477637103
think im	0.00251812113878002296
stori today	0.00251392806981472205
last year	0.00250775587734675121
rt hoe	0.00250514789136555439
im tryna	0.00249739202559298322
rt bitch	0.00249011338890624268
top stori	0.00244540416836371358
rt nice	0.00244233481807039354
m tryna	0.00243419440992062152
fuck m	0.00235791271642722070
cool rt	0.00233811140285150078
realli wanna	0.00232723042499747863
glad enjoy	0.00232614011311375879
congrat new	0.00232276537046161545
big sean	0.00228688762996088254
talk shit	0.00228688762996088254
lol oh	0.00227918595643961542
dont get	0.00227560300245318280
also love	0.00225831275581558216
true rt	0.00223121553727523812
us spotifi	0.00222478778359655460
im go	0.00221134056997752439
rt excel	0.00220395223724472594
im bout	0.00217934740238701682
rt lol	0.00215160326977607320
chri brown	0.00215060602987355610
think ima	0.00214990707631212150
intern airport	0.00213806130560050336
klout find	0.00212807935580212708
rt y	0.00211926314765308217
im still	0.00211567489914175379
nigga get	0.00210699234220950490
one first	0.00209520771019592288
agre rt	0.00207631318706249547
rt excit	0.00206360354957532341
account klout	0.00206293235559390411
dont fuck	0.00205847796609239918
rt build	0.00204906931068091561
sneak peek	0.00202937365929473437
last day	0.00202535587090339753
rt cool	0.00200944370208955975
seth blog	0.00199919197470545523
real nigga	0.00199845551715736435
pretti cool	0.00199259046697080819
googl invit	0.00197811433399063853
u got	0.00197329831873618855
talkin bout	0.00197203172647667218
dont even	0.00195254729502719777
would love	0.00194979864698544697
u gettin	0.00194270171783301419
social media	97.99390419471973245891
rt great	83.23443166451755814705
yo ass	64.92392126080441983049
join us	62.95774029093382040401
look forward	60.61241163578616664154
rt googl	57.37795343313014484465
rt check	57.04634516115319087248
rt hate	50.08212860845009117838
hate peopl	49.64432161491883732651
rt new	48.93005771168115813907
rt congrat	46.32748042917547337538
wanna go	45.23628515739380162586
thank rt	42.42759095554644943604
great see	42.17896202226892654608
lol u	41.78782093511892270499
tryna get	40.99780909056729427675
fuck wit	40.88544074972187303274
bout get	40.26400640114698603611
get mad	39.88498173379268507688
lol m	38.31758038819845069156
rt fuck	38.04128151919891109856
fuck u	37.79091391366517171946
act like	37.47164597026517895983
last week	36.50928067772657925616
rt im	35.00543806139509683817
rt dont	34.74535000493179381920
great meet	34.45480660770514447222
wanna get	33.51035462152965038740
blog post	33.18200040450120980040
last night	32.64511843255650802575
next week	32.28896055017146693444
u kno	32.27107964689412966663
w other	31.78122252765162869537
rt social	31.71949670383355979197
rt nigga	31.22716783010553598388
rt join	30.80996435718713755136
give fuck	30.79476724498760020765
turntabl fm	30.72889006361102204323
m bout	30.39390414200510193155
m mad	30.30539964993571189211
got nigga	30.15091943481884584344
nice rt	30.01166277088165657005
u gotta	29.91479308927511837624
dont like	29.37593272041584668841
rt awesom	29.23941070617494020212
great stori	29.13824842141375626170
last year	29.02390773719418604060
stori today	28.92855751939802289030
bout go	28.80835693871953040457
lol im	28.51437286882739385874
think im	28.46343916385225014665
top stori	28.40890731352827103251
rt nice	28.34691664815426292989
klout score	27.97063007205014883993
rt bitch	27.94508430249403474477
cool rt	27.35847875339747758971
m tryna	27.33606001326566214971
glad enjoy	27.09674026379304478951
congrat new	26.95572550245848830741
im tryna	26.84951616458191026027
rt hoe	26.79460658870790368269
realli wanna	26.61488169899415012765
true rt	26.53366445559757380579
dont get	26.49050412518651143046
big sean	26.40467498712035876451
talk shit	26.40467498712035876451
lol oh	26.37406124523348083244
fuck m	26.37301641906029558982
im go	26.17629349826747642282
also love	25.95528845988204480477
rt lol	25.91864655455760768632
rt excel	25.80997398351705740538
chri brown	25.66652609030460752138
us spotifi	25.66460990812680265094
intern airport	25.64029384946777412324
even kno	25.50181388009249516813
one first	25.37116308278280030208
rt y	25.30252073035226345610
agre rt	25.28819959133495842707
im bout	25.28193158911371796194
rt excit	25.16337459735392911853
im still	25.03940592429353628745
last day	25.00147957462796810546
klout find	24.81798892808991396919
sneak peek	24.72421617378782698893
rt cool	24.71435818592289734852
rt build	24.65605790716685064012
pretti cool	24.55985294377909866625
u got	24.40779769547426170107
would love	24.37761243073866168629
think ima	24.34636307770720620169
nigga get	24.34557799482773177147
account klout	24.33825613729252523854
talkin bout	24.10805495155713984445
googl invit	24.10110676957935993414
congrat rt	23.83881092366378950942
seth blog	23.77896150684705389722
san francisco	23.71731144052413498002
dont even	23.70796458265719763858
real nigga	23.68012064533480298678
got one first	0.00249108225833715932
klout find re	0.00212807935580212708
rt social media	0.00202671504847289422
one first us	0.00200068030331590919
spotifi account klout	0.00196710535098940272
daili top stori	0.00195146255563693333
us spotifi account	0.00194112578908065079
top stori today	0.00188684370746774500
account klout find	0.00183854036515240186
unlock ten hundr	0.00176617623867183788
first us spotifi	0.00175630083386245708
let us know	0.00131172282705166281
winehous found dead	0.00130269476858819403
use social media	0.00120658788375640341
rt rt interest	0.00113716102167850603
rt join us	0.00111976609810778699
join live chat	0.00110674386450202930
rt seth blog	0.00110163066869144004
rt hate peopl	0.00107299046986602089
first day summer	0.00105057747036382994
rt great articl	0.00101925422572067114
rt new blog	0.00101179816167856415
rt rt creat	0.00095517230913261426
rt real nigga	0.00094226144559980186
ami winehous found	0.00088574585817848255
rt awkward moment	0.00080485642848834469
rt shoutout new	0.00079246619035324936
alway find way	0.00076519619899542723
wanna go back	0.00076378357325379499
rt new post	0.00072822565564326092
rt rt great	0.00069842310859809329
look forward see	0.00069130524468436448
next time ll	0.00069035910924766016
first full day	0.00066945761270206924
amazon gift card	0.00066912701548488534
ye ye rt	0.00066602125224541611
thank help us	0.00065665228782650761
doesn alway mean	0.00065654249094092352
m tryna get	0.00065601091330433673
u act like	0.00064370101147652199
rt funni peopl	0.00064370101147652199
rt need get	0.00057076515923259758
get free copi	0.00057029465050487853
small busi blog	0.00053111666713445953
happi birthday bro	0.00051906454415834823
oh ok well	0.00051906454415834823
unlock real housewif	0.00050643136663959445
go comic con	0.00050643136663959445
start p m	0.00047183508181137916
great see u	0.00047183508181137916
american express open	0.00046552130058647107
rt look forward	0.00046493784713201765
rt rt new	0.00044990224804301697
rt new report	0.00044402457944361581
rt rt social	0.00043771030961111713
look like fun	0.00043771030961111713
look forward talk	0.00043680771029266669
go check new	0.00043680771029266669
social media strategi	0.00043339567323205826
m go back	0.00042510665012069748
happi independ day	0.00040547951156714480
rt content market	0.00035932298473223870
counti airport dtw	0.00035932298473223870
connect account foursquar	0.00035932298473223870
app show stalk	0.00034986126627199905
feel like gotta	0.00034986126627199905
cant wait til	0.00034177714089507157
give away tix	0.00033905564121465212
lol rt got	0.00033183708647195804
year ago today	0.00033051607067504686
rt launch new	0.00032515870550553537
social media background	0.00032277317436601527
last night went	0.00031858297043304727
rt never get	0.00031049738119302297
rt new video	0.00030561412562429401
women world cup	0.00029082784456660460
u kno u	0.00026420416212517232
rt happi social	0.00025972009982772439
wayn counti airport	0.00025972009982772439
detroit metropolitan wayn	0.00025972009982772439
one day hope	0.00025972009982772439
metropolitan wayn counti	0.00025972009982772439
social media follow	0.00025972009982772439
go strip club	0.00024939311902643377
feel type way	0.00024939311902643377
dont wanna go	0.00024939311902643377
rt nice rt	0.00023308411856961695
rt simpl way	0.00023308411856961695
man plead guilti	0.00021808790729599577
express open forum	0.00021808790729599577
look forward visit	0.00021568574928680856
foursquar connect see	0.00021378020295297474
last night parti	0.00021378020295297474
account foursquar connect	0.00021378020295297474
rt guest list	0.00021378020295297474
enter win free	0.00020710910857594644
social media day	0.00020710910857594644
new app show	0.00020518005918145684
keep balanc must	0.00020518005918145684
lol rt swear	0.00020518005918145684
got one first	27.88983997704942296991
rt social media	24.82020090636985543142
klout find re	24.81798892808991396919
daili top stori	24.21196979067775600925
one first us	23.87716168667065019804
top stori today	23.69394039093752013514
spotifi account klout	23.58648084665914268498
us spotifi account	23.43364053603220042987
account klout find	22.54968698884843902874
first us spotifi	21.97486462629009906777
unlock ten hundr	21.60042889557759338004
let us know	18.97728744087092067616
winehous found dead	18.40713850741824586521
use social media	18.04815309612581586407
rt join us	17.23982562058218093171
rt seth blog	16.54481595252608983060
rt new blog	16.42354925099821372214
rt hate peopl	16.30361748960859813451
rt great articl	16.18994890322343493949
first day summer	15.90181047052387519614
rt rt interest	15.51322629907727623788
ami winehous found	15.14126665380240943648
join live chat	14.31315731301428506583
rt awkward moment	14.26635559557550969600
rt new post	14.04413932926841823701
look forward see	13.75700866648055153973
rt rt great	13.56480638869361676768
wanna go back	13.43576605603269236155
alway find way	13.35153212911482256686
rt rt creat	13.31812364873885101701
next time ll	13.29060535797542641490
rt real nigga	13.20939167372823774826
thank help us	13.00069850311212249494
amazon gift card	12.74107869183472097063
ye ye rt	12.63065554446589366933
m tryna get	12.43081704540577980822
rt need get	12.25947717135321646253
rt shoutout new	12.22358877408359134620
get free copi	12.06049921509023548083
first full day	11.92588309190254136638
rt look forward	11.82542668084357906366
doesn alway mean	11.81711525542259622057
rt rt new	11.69785340207828916448
social media strategi	11.48360818896649959697
american express open	11.41946853162766295497
rt rt social	11.25278126126174171873
look like fun	11.25278126126174171873
u act like	11.24007513821940662524
rt funni peopl	11.24007513821940662524
m go back	11.23067909255476237718
happi independ day	11.21722334336297599577
small busi blog	10.96486863937090205923
look forward talk	10.91190350875123016294
go check new	10.91190350875123016294
happi birthday bro	10.86336873010130865680
oh ok well	10.86336873010130865680
start p m	10.79883823314578883412
great see u	10.79883823314578883412
rt new report	10.76004711554113058014
year ago today	10.68265365688568202529
rt new video	10.38368863043106671284
unlock real housewif	10.34621307797835143560
go comic con	10.34621307797835143560
cant wait til	10.29823365326295281363
women world cup	10.28826911478044614512
give away tix	10.23739105560484929924
rt launch new	10.06853471700187085958
rt never get	9.94506088452698477909
last night went	9.94011086075375160931
social media background	9.86780759235969462395
lol rt got	9.77519279300976506875
u kno u	9.74107298647965791361
enter win free	9.56072438879799513245
social media day	9.56072438879799513245
rt nice rt	9.42606156389386029559
rt simpl way	9.42606156389386029559
rt content market	9.36140801324974702879
counti airport dtw	9.36140801324974702879
connect account foursquar	9.36140801324974702879
red white blue	9.34389664539664899223
app show stalk	9.28172377640671442123
feel like gotta	9.28172377640671442123
look forward visit	9.23731405462311272458
new blog post	9.16096226204043162511
rt hate ppl	9.12112258127733710467
make money twitter	9.12112258127733710467
one favorit thing	9.11321902234360159412
best way start	9.08574776307791331931
rt happi social	9.06136875330673063900
wayn counti airport	9.06136875330673063900
detroit metropolitan wayn	9.06136875330673063900
one day hope	9.06136875330673063900
metropolitan wayn counti	9.06136875330673063900
social media follow	9.06136875330673063900
rt white hous	8.99260652636509760782
rt lmao rt	8.99079470332931407484
glad like rt	8.98643401041905143245
nice work rt	8.98643401041905143245
m go work	8.97687220011746767057
go strip club	8.97439751079288505764
